time,eeg
1.914062500000000000e-01,-6.460127207373891345e-01
1.953125000000000000e-01,-2.512984137918718996e-01
1.992187500000000000e-01,3.126594687821903085e-01
2.031250000000000000e-01,6.896528042326274255e-01
2.070312500000000000e-01,7.489812372282751429e-01
2.109375000000000000e-01,4.899504737564735479e-01
2.148437500000000000e-01,1.143262637031970952e+00
2.187500000000000000e-01,1.460863969401366536e+00
2.226562500000000000e-01,1.225971063877034695e+00
2.265625000000000000e-01,8.780942184149299612e-01
2.304687500000000000e-01,3.950619157604825515e-01
2.343750000000000000e-01,-1.137968291736892734e-01
2.382812500000000000e-01,5.291364623486194407e-01
2.421875000000000000e-01,-2.125350793585977227e-01
2.460937500000000000e-01,1.014417010049215723e-01
2.500000000000000000e-01,4.934471816795844012e-01
2.539062500000000000e-01,-1.114276867992636949e-02
2.578125000000000000e-01,-7.550849191043884634e-01
2.617187500000000000e-01,9.485447159610388423e-03
2.656250000000000000e-01,-3.606673915765197802e-01
2.695312500000000000e-01,-1.021482818135519777e+00
2.734375000000000000e-01,-7.450483786675531350e-01
2.773437500000000000e-01,-8.774056068355018390e-03
2.812500000000000000e-01,-9.913206941341438094e-01
2.851562500000000000e-01,-1.141627793152679926e+00
2.890625000000000000e-01,-4.147750807793211814e-01
2.929687500000000000e-01,-1.014379491613698780e+00
2.968750000000000000e-01,3.245972767611388088e-02
3.007812500000000000e-01,5.136017294304512371e-01
3.046875000000000000e-01,3.331264280126069455e-01
3.085937500000000000e-01,4.750635771811866914e-01
3.125000000000000000e-01,7.999820753789336214e-01
3.164062500000000000e-01,4.778813950452422965e-01
3.203125000000000000e-01,1.277747946460783712e+00
3.242187500000000000e-01,3.046820454528015309e-01
3.281250000000000000e-01,7.631947162156775821e-01
3.320312500000000000e-01,4.197557197177734789e-01
3.359375000000000000e-01,3.487939811913950416e-01
3.398437500000000000e-01,1.411753120736206624e-01
3.437500000000000000e-01,-4.079825712507537117e-02
3.476562500000000000e-01,-1.078824314413303759e-01
3.515625000000000000e-01,2.753037931551174933e-02
3.554687500000000000e-01,-4.429373624632366169e-01
3.593750000000000000e-01,-5.139063082585211273e-01
3.632812500000000000e-01,-1.178171111861902876e-01
3.671875000000000000e-01,-4.148060818912262526e-01
3.710937500000000000e-01,-2.787504161121867052e-01
3.750000000000000000e-01,-1.125654314481471907e+00
3.789062500000000000e-01,-1.643369611741926306e+00
3.828125000000000000e-01,-7.174245424694907225e-01
3.867187500000000000e-01,-1.585452886523246896e+00
3.906250000000000000e-01,-9.253212002356574484e-01
3.945312500000000000e-01,-2.649172460592317258e-01
3.984375000000000000e-01,3.011899474807689936e-01
4.023437500000000000e-01,2.339032619429302629e-01
4.062500000000000000e-01,1.950047586274873401e-01
4.101562500000000000e-01,1.031791951939986296e+00
4.140625000000000000e-01,1.324627704298154240e+00
4.179687500000000000e-01,5.469079932284512946e-01
4.218750000000000000e-01,1.152803457628047701e+00
4.257812500000000000e-01,1.260193365052804548e+00
4.296875000000000000e-01,6.978087608299063938e-01
4.335937500000000000e-01,8.239097309298422100e-01
4.375000000000000000e-01,4.940352666178872143e-01
4.414062500000000000e-01,3.206555350839755958e-01
4.453125000000000000e-01,-1.050945217739609472e-01
4.492187500000000000e-01,-4.233244019360002941e-01
4.531250000000000000e-01,-4.496405874006453307e-01
4.570312500000000000e-01,2.648768100356367339e-01
4.609375000000000000e-01,3.672013119431548067e-01
4.648437500000000000e-01,-1.712588771372106633e-01
4.687500000000000000e-01,-8.631058418435835211e-01
4.726562500000000000e-01,-1.111968559084390185e+00
4.765625000000000000e-01,-1.041356164939710727e+00
4.804687500000000000e-01,-5.109441707848234593e-01
4.843750000000000000e-01,-5.502592713190109786e-01
4.882812500000000000e-01,-1.027998614328390570e+00
4.921875000000000000e-01,-9.161035674206579049e-01
4.960937500000000000e-01,-5.639244985733689042e-01
5.000000000000000000e-01,1.589821299423390122e-01
5.039062500000000000e-01,2.859297786740022662e-01
5.078125000000000000e-01,6.386389266065112258e-01
5.117187500000000000e-01,9.209652106027458318e-01
5.156250000000000000e-01,5.158554776304840050e-01
5.195312500000000000e-01,1.025138777073169694e+00
5.234375000000000000e-01,1.390868540166871004e+00
5.273437500000000000e-01,6.369474301862039223e-01
5.312500000000000000e-01,6.080274245224607244e-01
5.351562500000000000e-01,2.612889854518137267e-01
5.390625000000000000e-01,-2.282007451902308692e-01
5.429687500000000000e-01,1.339319847409753406e-01
5.468750000000000000e-01,7.686387458276469631e-02
5.507812500000000000e-01,-5.407264202030049871e-01
5.546875000000000000e-01,5.382379911587545918e-01
5.585937500000000000e-01,-4.814883266924162020e-01
5.625000000000000000e-01,2.472058450482723102e-01
5.664062500000000000e-01,-1.838333715905017818e-01
5.703125000000000000e-01,-3.532575552310990297e-02
5.742187500000000000e-01,-6.819819843855871033e-01
5.781250000000000000e-01,-1.123036066762083118e+00
5.820312500000000000e-01,-8.563667951545166357e-01
5.859375000000000000e-01,-5.203608803983957865e-01
5.898437500000000000e-01,-3.060928821077835149e-01
5.937500000000000000e-01,-7.337939257122521042e-01
5.976562500000000000e-01,3.793211350331321396e-02
6.015625000000000000e-01,2.555454099280782820e-01
6.054687500000000000e-01,6.378103464481349461e-01
6.093750000000000000e-01,1.145191633456773328e+00
6.132812500000000000e-01,1.268417064904045821e+00
6.171875000000000000e-01,1.266332166744984722e+00
6.210937500000000000e-01,8.256634797388745506e-01
6.250000000000000000e-01,8.989772445176664739e-01
6.289062500000000000e-01,4.283062208625851852e-01
6.328125000000000000e-01,-4.210370483363020666e-01
6.367187500000000000e-01,-1.033139743505982477e-01
6.406250000000000000e-01,8.188537868232162453e-03
6.445312500000000000e-01,-3.589823014180358318e-01
6.484375000000000000e-01,-2.703702235358128037e-01
6.523437500000000000e-01,1.816696619199457685e-01
6.562500000000000000e-01,-5.282616353865585701e-01
6.601562500000000000e-01,-1.040383548303557837e-01
6.640625000000000000e-01,-3.138488547947737572e-02
6.679687500000000000e-01,-2.724096189571713067e-01
6.718750000000000000e-01,-1.098829384947273002e+00
6.757812500000000000e-01,-1.200567755037435624e+00
6.796875000000000000e-01,-1.243096880161700835e+00
6.835937500000000000e-01,-1.247919179192693129e+00
6.875000000000000000e-01,-9.585066233325368890e-01
6.914062500000000000e-01,-8.661443648141823326e-01
6.953125000000000000e-01,-4.885120401234538390e-01
6.992187500000000000e-01,-1.175657644669399621e-01
7.031250000000000000e-01,5.571435769903620994e-02
7.070312500000000000e-01,7.538807946192085385e-01
7.109375000000000000e-01,8.378495943551360625e-01
7.148437500000000000e-01,1.069163700591780453e+00
7.187500000000000000e-01,1.195854174633065536e+00
7.226562500000000000e-01,1.415510609638905626e+00
7.265625000000000000e-01,6.521292219038218319e-01
7.304687500000000000e-01,6.261953563191425820e-01
7.343750000000000000e-01,5.472423648248025962e-02
7.382812500000000000e-01,2.409184262346855121e-01
7.421875000000000000e-01,3.717455531313020312e-01
7.460937500000000000e-01,-3.330985718547450070e-01
7.500000000000000000e-01,2.701049998257633034e-01
7.539062500000000000e-01,3.177206098112202864e-02
7.578125000000000000e-01,8.304485090316582330e-02
7.617187500000000000e-01,3.422213259907070926e-01
7.656250000000000000e-01,-6.209598124006936448e-01
7.695312500000000000e-01,-8.973824249972431888e-01
7.734375000000000000e-01,-6.247089023803400476e-01
7.773437500000000000e-01,-1.369822331815733873e+00
7.812500000000000000e-01,-1.029043740672480389e+00
7.851562500000000000e-01,-1.642058165808617076e+00
7.890625000000000000e-01,-1.531006741724923348e+00
7.929687500000000000e-01,-6.735206730950609177e-01
7.968750000000000000e-01,-3.356964158818682153e-01
8.007812500000000000e-01,-4.912608492067522814e-01
8.046875000000000000e-01,5.963123816201096883e-01
8.085937500000000000e-01,9.901455638834111284e-01
8.125000000000000000e-01,5.824495762383257169e-01
8.164062500000000000e-01,1.787947421825450967e+00
8.203125000000000000e-01,1.295510608761495153e+00
8.242187500000000000e-01,8.997875324136699327e-01
8.281250000000000000e-01,5.823125171954333101e-01
8.320312500000000000e-01,5.194368969313289952e-01
8.359375000000000000e-01,5.334257855072651600e-01
8.398437500000000000e-01,1.081581579278571570e-01
8.437500000000000000e-01,-8.281527152024284466e-02
8.476562500000000000e-01,7.769074899104262688e-02
8.515625000000000000e-01,-9.534808749036718933e-02
8.554687500000000000e-01,2.790642966587580931e-02
8.593750000000000000e-01,-2.983443564872801934e-01
8.632812500000000000e-01,4.422666328935630498e-01
8.671875000000000000e-01,-7.081227885768145436e-01
8.710937500000000000e-01,-2.965903083009859276e-01
8.750000000000000000e-01,-4.801970164930014495e-01
8.789062500000000000e-01,-1.464469868299144606e+00
8.828125000000000000e-01,-6.803703411055448402e-01
8.867187500000000000e-01,-1.205083680482053499e+00
8.906250000000000000e-01,-1.112390479395044540e+00
8.945312500000000000e-01,-4.152608441092099922e-01
8.984375000000000000e-01,-3.495824711239545746e-01
9.023437500000000000e-01,4.320151868593004596e-01
9.062500000000000000e-01,9.505277434612261489e-01
9.101562500000000000e-01,3.607213899012111091e-01
9.140625000000000000e-01,6.991697218647598966e-01
9.179687500000000000e-01,1.079625891036133156e+00
9.218750000000000000e-01,1.011442325618051363e+00
9.257812500000000000e-01,1.076330066904961136e+00
9.296875000000000000e-01,9.018208228766204648e-01
9.335937500000000000e-01,1.706227189355996599e-02
9.375000000000000000e-01,4.222966788102081592e-01
9.414062500000000000e-01,7.712723211406638524e-02
9.453125000000000000e-01,-3.403918129436771522e-01
9.492187500000000000e-01,1.636910155210126727e-01
9.531250000000000000e-01,-3.515804652225348326e-01
9.570312500000000000e-01,-3.523327448307760901e-01
9.609375000000000000e-01,-5.563494175899099670e-01
9.648437500000000000e-01,-3.895656398359804706e-01
9.687500000000000000e-01,-5.550852061378177549e-01
9.726562500000000000e-01,-5.832311079514385099e-01
9.765625000000000000e-01,-8.886541852382091600e-01
9.804687500000000000e-01,-1.050055842976385323e+00
9.843750000000000000e-01,-7.629153081116311075e-01
9.882812500000000000e-01,-9.890727861131988208e-01
9.921875000000000000e-01,-1.092046677964837675e+00
9.960937500000000000e-01,-7.864463156680716605e-01
1.000000000000000000e+00,-3.103250764510062099e-01
1.003906250000000000e+00,5.866170853372641991e-01
1.007812500000000000e+00,5.668225315663861785e-01
1.011718750000000000e+00,9.490645869737388551e-01
1.015625000000000000e+00,3.333916762417025170e-01
1.019531250000000000e+00,1.425726796958738607e+00
1.023437500000000000e+00,8.962461037750015791e-01
1.027343750000000000e+00,7.087813167256742375e-01
1.031250000000000000e+00,6.780924378040356082e-01
1.035156250000000000e+00,-4.296627800660646201e-02
1.039062500000000000e+00,1.295748027383083478e-01
1.042968750000000000e+00,5.385802193280113670e-01
1.046875000000000000e+00,4.759289423412444431e-01
1.050781250000000000e+00,-3.834544536047305163e-01
1.054687500000000000e+00,-1.983449241954414743e-01
1.058593750000000000e+00,5.761157232804228201e-01
1.062500000000000000e+00,-2.573638430810452071e-01
1.066406250000000000e+00,-1.766368902042900757e-01
1.070312500000000000e+00,-4.299857520927142795e-01
1.074218750000000000e+00,-6.099754286799895509e-01
1.078125000000000000e+00,-1.160644894056438892e+00
1.082031250000000000e+00,-1.464240789655400832e+00
1.085937500000000000e+00,-7.629721949897874111e-01
1.089843750000000000e+00,-6.480132486679902604e-01
1.093750000000000000e+00,-3.601785407902384772e-01
1.097656250000000000e+00,-2.885272773169774152e-01
1.101562500000000000e+00,3.178370499479858946e-01
1.105468750000000000e+00,8.823003946310079559e-01
1.109375000000000000e+00,6.672861332623138964e-01
1.113281250000000000e+00,9.793468899381352344e-01
1.117187500000000000e+00,1.282038240973068621e+00
1.121093750000000000e+00,7.314478467971646802e-01
1.125000000000000000e+00,6.120614924097256271e-01
1.128906250000000000e+00,1.422637121907230906e-01
1.132812500000000000e+00,3.632258862917041586e-01
1.136718750000000000e+00,-1.509597665090199325e-01
1.140625000000000000e+00,-2.236908186884523086e-02
1.144531250000000000e+00,-5.706162371506755537e-01
1.148437500000000000e+00,1.967563394264777998e-01
1.152343750000000000e+00,-3.973619416807829818e-01
1.156250000000000000e+00,2.345028095737299312e-01
1.160156250000000000e+00,-3.884427881458026866e-01
1.164062500000000000e+00,-5.388421767315279554e-02
1.167968750000000000e+00,-5.260453562423049734e-01
1.171875000000000000e+00,-3.681475221379699736e-01
1.175781250000000000e+00,-7.551302434598418101e-01
1.179687500000000000e+00,-1.330958337024647609e+00
1.183593750000000000e+00,-2.775882437079586484e-01
1.187500000000000000e+00,-9.250088254544984734e-01
1.191406250000000000e+00,-1.224858251397989317e+00
1.195312500000000000e+00,-4.050871410540020090e-01
1.199218750000000000e+00,5.182679345550208483e-01
1.203125000000000000e+00,7.733624608152595004e-02
1.207031250000000000e+00,6.179444717684562383e-01
1.210937500000000000e+00,1.415329018496682245e+00
1.214843750000000000e+00,1.007694448684299360e+00
1.218750000000000000e+00,1.268632042102081359e+00
1.222656250000000000e+00,1.163256635532195382e+00
1.226562500000000000e+00,4.782884441798891384e-01
1.230468750000000000e+00,3.134516265390476231e-01
1.234375000000000000e+00,4.568371117697085926e-01
1.238281250000000000e+00,-3.052046229167355018e-01
1.242187500000000000e+00,-8.932277108541847310e-02
1.246093750000000000e+00,-1.418890006964095285e-01
1.250000000000000000e+00,1.890788622096329363e-01
1.253906250000000000e+00,2.981711133785130974e-01
1.257812500000000000e+00,9.546403796438684974e-02
1.261718750000000000e+00,3.725484019762187460e-01
1.265625000000000000e+00,-4.897441880644513024e-01
1.269531250000000000e+00,-9.483386322672791025e-01
1.273437500000000000e+00,-8.280057617908948009e-01
1.277343750000000000e+00,-8.859731548840561466e-01
1.281250000000000000e+00,-5.122649618743810862e-01
1.285156250000000000e+00,-1.334827306223350440e+00
1.289062500000000000e+00,-1.198905085820192840e+00
1.292968750000000000e+00,-6.070026205943717112e-01
1.296875000000000000e+00,-1.740805250142570260e-01
1.300781250000000000e+00,6.790781062746167329e-01
1.304687500000000000e+00,5.573582019479872418e-01
1.308593750000000000e+00,6.704259189786672124e-01
1.312500000000000000e+00,8.566010158447485701e-01
1.316406250000000000e+00,4.749247037506992841e-01
1.320312500000000000e+00,1.204511419868631972e+00
1.324218750000000000e+00,1.173990277270173133e+00
1.328125000000000000e+00,8.494208783938994589e-02
1.332031250000000000e+00,1.115299891460508341e-02
1.335937500000000000e+00,-1.314822249082989725e-01
1.339843750000000000e+00,2.312336166333770204e-01
1.343750000000000000e+00,-9.210778104056491222e-02
1.347656250000000000e+00,2.806956713405466819e-01
1.351562500000000000e+00,7.511420179273388120e-01
1.355468750000000000e+00,2.249952050656272573e-01
1.359375000000000000e+00,-3.516658788068011132e-01
1.363281250000000000e+00,3.630776613611244596e-02
1.367187500000000000e+00,-5.268811876761481106e-01
1.371093750000000000e+00,-1.060534136082649237e+00
1.375000000000000000e+00,-1.352745604301269111e+00
1.378906250000000000e+00,-9.394902301867131822e-01
1.382812500000000000e+00,-9.914003231292003449e-01
1.386718750000000000e+00,-1.064408070078783020e+00
1.390625000000000000e+00,-1.220658356570684111e+00
1.394531250000000000e+00,-5.675343784673453351e-01
1.398437500000000000e+00,-4.756008511825812191e-01
1.402343750000000000e+00,5.033541232887703831e-01
1.406250000000000000e+00,6.611777176737489992e-01
1.410156250000000000e+00,6.970081705976024500e-01
1.414062500000000000e+00,1.281326196383955507e+00
1.417968750000000000e+00,8.851813044521830154e-01
1.421875000000000000e+00,1.082265766731189682e+00
1.425781250000000000e+00,1.339455203452744936e+00
1.429687500000000000e+00,1.121706311637579834e+00
1.433593750000000000e+00,6.479580342280506500e-01
1.437500000000000000e+00,-2.139595959322543872e-01
1.441406250000000000e+00,-1.101262714521027697e-01
1.445312500000000000e+00,2.540302790645865283e-01
1.449218750000000000e+00,-1.057718651774261082e-01
1.453125000000000000e+00,-3.615858894684432778e-01
1.457031250000000000e+00,6.660912917869458993e-02
1.460937500000000000e+00,-6.411231262337351022e-02
1.464843750000000000e+00,-6.254488578907421714e-02
1.468750000000000000e+00,-4.605791046343876705e-01
1.472656250000000000e+00,-1.040652518965056617e+00
1.476562500000000000e+00,-1.074810721072990694e+00
1.480468750000000000e+00,-1.256934889790207510e+00
1.484375000000000000e+00,-1.746933466078932184e+00
1.488281250000000000e+00,-1.129136118772275266e+00
1.492187500000000000e+00,-6.914819300569611249e-01
1.496093750000000000e+00,-4.985282260084335504e-01
1.500000000000000000e+00,2.350858195946649853e-01
1.503906250000000000e+00,6.718741960734971874e-01
1.507812500000000000e+00,4.267252023294924590e-01
1.511718750000000000e+00,1.081044768089580277e+00
1.515625000000000000e+00,9.576465217272419617e-01
1.519531250000000000e+00,1.591517617452712585e+00
1.523437500000000000e+00,1.239263803680169307e+00
1.527343750000000000e+00,2.600541692153227058e-01
1.531250000000000000e+00,3.139651497638941691e-01
1.535156250000000000e+00,5.420755094198446145e-01
1.539062500000000000e+00,-9.532426758745005113e-02
1.542968750000000000e+00,3.366882058986513798e-02
1.546875000000000000e+00,-5.352847793962208778e-01
1.550781250000000000e+00,-1.463782323772537808e-01
1.554687500000000000e+00,-2.735768244541951777e-01
1.558593750000000000e+00,-3.004956318160179607e-01
1.562500000000000000e+00,-3.089446773533221502e-01
1.566406250000000000e+00,-4.873279996441822193e-01
1.570312500000000000e+00,-7.800617368010532848e-01
1.574218750000000000e+00,-7.426597758143759220e-01
1.578125000000000000e+00,-7.298250505957402101e-01
1.582031250000000000e+00,-1.348760661519559312e+00
1.585937500000000000e+00,-8.151783119613084105e-01
1.589843750000000000e+00,-4.259618167614852569e-01
1.593750000000000000e+00,-6.216703620082516535e-01
1.597656250000000000e+00,-4.558267410721045243e-01
1.601562500000000000e+00,1.993092947798606462e-01
1.605468750000000000e+00,6.661523197095873261e-01
1.609375000000000000e+00,8.909621664677136454e-02
1.613281250000000000e+00,1.354021479856695853e+00
1.617187500000000000e+00,9.683975506365476438e-01
1.621093750000000000e+00,1.110902524860942986e+00
1.625000000000000000e+00,4.981324059312174923e-01
1.628906250000000000e+00,2.933591378009741679e-01
1.632812500000000000e+00,5.725728742726923226e-01
1.636718750000000000e+00,-2.971611620948638732e-03
1.640625000000000000e+00,-1.899463643367338972e-01
1.644531250000000000e+00,-1.694747404074375685e-01
1.648437500000000000e+00,1.259588708901782095e-01
1.652343750000000000e+00,5.054788955933644905e-03
1.656250000000000000e+00,3.318639588665837081e-01
1.660156250000000000e+00,2.728556679507924687e-01
1.664062500000000000e+00,3.415808456561003625e-03
1.667968750000000000e+00,-5.031374136547233089e-01
1.671875000000000000e+00,-6.158534934019881391e-01
1.675781250000000000e+00,-9.261761888061895709e-01
1.679687500000000000e+00,-1.570839902040568781e+00
1.683593750000000000e+00,-8.923042118857498206e-01
1.687500000000000000e+00,-8.466016803336785523e-01
1.691406250000000000e+00,-6.887794808276773706e-01
1.695312500000000000e+00,-2.392030865706982756e-01
1.699218750000000000e+00,-1.940168231887288430e-01
1.703125000000000000e+00,4.609962624336276793e-01
1.707031250000000000e+00,4.162970857515275735e-01
1.710937500000000000e+00,7.447227285892512594e-01
1.714843750000000000e+00,6.145976708372333785e-01
1.718750000000000000e+00,1.015282809635238648e+00
1.722656250000000000e+00,9.864455193163416125e-01
1.726562500000000000e+00,-7.137564655839656602e-02
1.730468750000000000e+00,2.704064641464215546e-01
1.734375000000000000e+00,8.791336446670356963e-01
1.738281250000000000e+00,6.646784623177034446e-01
1.742187500000000000e+00,1.361304743582715804e-01
1.746093750000000000e+00,1.037332611327610246e-02
1.750000000000000000e+00,-1.177763838714085409e-01
1.753906250000000000e+00,1.417441720151151607e-01
1.757812500000000000e+00,-6.648468895098268439e-01
1.761718750000000000e+00,-5.089319949964374867e-01
1.765625000000000000e+00,3.947972153870301093e-01
1.769531250000000000e+00,-8.224457378105950456e-01
1.773437500000000000e+00,-6.258914058571622974e-01
1.777343750000000000e+00,-2.994702644595980123e-01
1.781250000000000000e+00,-9.190895148887139321e-01
1.785156250000000000e+00,-8.935774136919913957e-01
1.789062500000000000e+00,-6.604631456755312158e-01
1.792968750000000000e+00,-2.458735183870533469e-01
1.796875000000000000e+00,-3.499777278133202607e-01
1.800781250000000000e+00,-1.306287186215512874e-01
1.804687500000000000e+00,2.539081605867715696e-02
1.808593750000000000e+00,7.295464251919862031e-01
1.812500000000000000e+00,1.120148993652092750e+00
1.816406250000000000e+00,6.246707631708361408e-01
1.820312500000000000e+00,9.089668171564737609e-01
1.824218750000000000e+00,6.278759954513423169e-01
1.828125000000000000e+00,5.212356603748530270e-01
1.832031250000000000e+00,5.939283657346235978e-01
1.835937500000000000e+00,2.159172910766497533e-01
1.839843750000000000e+00,-1.956325614995768625e-01
1.843750000000000000e+00,7.996007150529528540e-02
1.847656250000000000e+00,3.489675427079601544e-01
1.851562500000000000e+00,-1.893205190632956114e-01
1.855468750000000000e+00,1.797425072639083077e-01
1.859375000000000000e+00,-1.237300288093283740e-01
1.863281250000000000e+00,9.073034290547898895e-04
1.867187500000000000e+00,-6.439446761975483602e-01
1.871093750000000000e+00,-3.721852026421497150e-01
1.875000000000000000e+00,-6.965263669381591694e-01
1.878906250000000000e+00,-1.053180494861352345e+00
1.882812500000000000e+00,-1.048238355690479739e+00
1.886718750000000000e+00,-1.034179426627545917e+00
1.890625000000000000e+00,-1.218956858498175144e+00
1.894531250000000000e+00,-1.452697402765981693e-01
1.898437500000000000e+00,-2.556154214477536213e-01
1.902343750000000000e+00,-2.651806985853111254e-02
1.906250000000000000e+00,4.569241153871404504e-01
1.910156250000000000e+00,8.011291002339488987e-01
1.914062500000000000e+00,1.365296040632765440e+00
1.917968750000000000e+00,8.697434202781890722e-01
1.921875000000000000e+00,8.150017127531368200e-01
1.925781250000000000e+00,5.737847578093219214e-01
1.929687500000000000e+00,9.290444965298045865e-01
1.933593750000000000e+00,-8.672193485047607897e-02
1.937500000000000000e+00,7.489972428031793639e-02
1.941406250000000000e+00,2.035773872652471561e-01
1.945312500000000000e+00,4.008097245888548876e-01
1.949218750000000000e+00,-3.101778189535014940e-01
1.953125000000000000e+00,-1.166300873602974381e-01
1.957031250000000000e+00,-1.627999151627972929e-01
1.960937500000000000e+00,-4.460858646664811467e-01
1.964843750000000000e+00,-2.188273224960771701e-01
1.968750000000000000e+00,-8.853520476991219024e-01
1.972656250000000000e+00,-7.310678433884996164e-01
1.976562500000000000e+00,-6.810859875183469248e-01
1.980468750000000000e+00,-5.109003185212698250e-01
1.984375000000000000e+00,-1.166320266405903139e+00
1.988281250000000000e+00,-6.446466831488177895e-01
1.992187500000000000e+00,-8.987994331244221202e-01
1.996093750000000000e+00,-4.211854927816561789e-01
2.000000000000000000e+00,5.030912868134800042e-02
2.003906250000000000e+00,2.474063785789358538e-01
2.007812500000000000e+00,4.815769493509420851e-01
2.011718750000000000e+00,1.637880823188136770e+00
2.015625000000000000e+00,1.010320767794786079e+00
2.019531250000000000e+00,1.112662014194150784e+00
2.023437500000000000e+00,8.985693990357597194e-01
2.027343750000000000e+00,4.927600520464018308e-01
2.031250000000000000e+00,4.462156106643507814e-01
2.035156250000000000e+00,3.885774092589933115e-01
2.039062500000000000e+00,3.615583787047427222e-01
2.042968750000000000e+00,-2.320700900588181792e-01
2.046875000000000000e+00,-1.904223111105349253e-01
2.050781250000000000e+00,-4.731282203815635468e-01
2.054687500000000000e+00,4.002445109392752665e-01
2.058593750000000000e+00,2.381176067585245026e-01
2.062500000000000000e+00,-1.210185364095422156e-01
2.066406250000000000e+00,-8.151913427033791182e-01
2.070312500000000000e+00,-6.764017193865530242e-01
2.074218750000000000e+00,-7.702280588544451190e-01
2.078125000000000000e+00,-9.675259031882783578e-01
2.082031250000000000e+00,-1.412606592779516168e+00
2.085937500000000000e+00,-1.066720760251340216e+00
2.089843750000000000e+00,-5.967655597069492224e-01
2.093750000000000000e+00,-1.159546557833759373e-01
2.097656250000000000e+00,-7.829883155791342308e-02
2.101562500000000000e+00,1.300025105563347438e-01
2.105468750000000000e+00,6.394023463203571955e-01
2.109375000000000000e+00,6.814276266518130010e-01
2.113281250000000000e+00,7.581362568535630064e-01
2.117187500000000000e+00,1.190869894258391515e+00
2.121093750000000000e+00,1.162828591280384405e+00
2.125000000000000000e+00,5.893754189600819426e-01
2.128906250000000000e+00,1.042465178864586672e-01
2.132812500000000000e+00,-8.498760806377492205e-02
2.136718750000000000e+00,3.588169717200678788e-02
2.140625000000000000e+00,1.239009828927066792e-01
2.144531250000000000e+00,-4.220498451011557295e-01
2.148437500000000000e+00,-2.271459655941461819e-01
2.152343750000000000e+00,-1.453893830275282961e-01
2.156250000000000000e+00,-1.870832430580534889e-01
2.160156250000000000e+00,-6.257131743293027348e-01
2.164062500000000000e+00,2.397438029339421517e-02
2.167968750000000000e+00,-7.950971205969724620e-01
2.171875000000000000e+00,-8.185321153492448598e-01
2.175781250000000000e+00,-5.445232670352717630e-01
2.179687500000000000e+00,-1.132648612541125921e+00
2.183593750000000000e+00,-1.037468835402260980e+00
2.187500000000000000e+00,-7.363951795338251616e-01
2.191406250000000000e+00,-7.522407961146847510e-01
2.195312500000000000e+00,2.329376209901520833e-01
2.199218750000000000e+00,-2.052636877089745737e-01
2.203125000000000000e+00,2.868126701693898828e-01
2.207031250000000000e+00,6.283150097354305297e-01
2.210937500000000000e+00,1.021924595236829880e+00
2.214843750000000000e+00,6.453165893493795213e-01
2.218750000000000000e+00,6.954796228995119289e-01
2.222656250000000000e+00,8.276796877949923470e-01
